Year,Année,ISO,Juridiction,Revenues,Revenus,Value (dollars),Data qualifier,Valeur (en dollar),Qualificatifs de données,Jurisdiction
1999,1999,MB,Manitoba,Stumpage charges,Droits de coupe,4396000,a,4396000,a,Manitoba
1999,1999,MB,Manitoba,Protection fees,Coût de protection du territoire,371000,a,371000,a,Manitoba
1999,1999,MB,Manitoba,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),17000,a,17000,a,Manitoba
1999,1999,MB,Manitoba,Sales and rentals,Ventes et locations,191000,a,191000,a,Manitoba
1999,1999,MB,Manitoba,Reforestation levies,Droits de reboisement,1431000,a,1431000,a,Manitoba
1999,1999,MB,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Manitoba
1999,1999,MB,Manitoba,Rent charges,Frais de location,0,a,0,a,Manitoba
1999,1999,MB,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Manitoba
2000,2000,MB,Manitoba,Stumpage charges,Droits de coupe,4030000,a,4030000,a,Manitoba
2000,2000,MB,Manitoba,Rent charges,Frais de location,0,a,0,a,Manitoba
2000,2000,MB,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Manitoba
2000,2000,MB,Manitoba,Reforestation levies,Droits de reboisement,1455000,a,1455000,a,Manitoba
2000,2000,MB,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Manitoba
2000,2000,MB,Manitoba,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),15000,a,15000,a,Manitoba
2000,2000,MB,Manitoba,Sales and rentals,Ventes et locations,192000,a,192000,a,Manitoba
2000,2000,MB,Manitoba,Protection fees,Coût de protection du territoire,353000,a,353000,a,Manitoba
2001,2001,MB,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Manitoba
2001,2001,MB,Manitoba,Reforestation levies,Droits de reboisement,1574000,a,1574000,a,Manitoba
2001,2001,MB,Manitoba,Protection fees,Coût de protection du territoire,343000,a,343000,a,Manitoba
2001,2001,MB,Manitoba,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),16000,a,16000,a,Manitoba
2001,2001,MB,Manitoba,Sales and rentals,Ventes et locations,191000,a,191000,a,Manitoba
2001,2001,MB,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Manitoba
2001,2001,MB,Manitoba,Rent charges,Frais de location,0,a,0,a,Manitoba
2001,2001,MB,Manitoba,Stumpage charges,Droits de coupe,4411000,a,4411000,a,Manitoba
2002,2002,MB,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Manitoba
2002,2002,MB,Manitoba,Stumpage charges,Droits de coupe,4987000,a,4987000,a,Manitoba
2002,2002,MB,Manitoba,Protection fees,Coût de protection du territoire,395000,a,395000,a,Manitoba
2002,2002,MB,Manitoba,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),13000,a,13000,a,Manitoba
2002,2002,MB,Manitoba,Sales and rentals,Ventes et locations,218000,a,218000,a,Manitoba
2002,2002,MB,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Manitoba
2002,2002,MB,Manitoba,Reforestation levies,Droits de reboisement,1967000,a,1967000,a,Manitoba
2002,2002,MB,Manitoba,Rent charges,Frais de location,0,a,0,a,Manitoba
2003,2003,MB,Manitoba,Sales and rentals,Ventes et locations,218000,e,218000,e,Manitoba
2003,2003,MB,Manitoba,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),13000,e,13000,e,Manitoba
2003,2003,MB,Manitoba,Protection fees,Coût de protection du territoire,395000,e,395000,e,Manitoba
2008,2008,QC,Québec,Stumpage charges,Droits de coupe,-27718000,a,-27718000,a,Quebec
2008,2008,QC,Québec,Rent charges,Frais de location,0,a,0,a,Quebec
2008,2008,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",439000,a,439000,a,Quebec
2008,2008,QC,Québec,Sales and rentals,Ventes et locations,7000,a,7000,a,Quebec
2008,2008,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),616000,a,616000,a,Quebec
2008,2008,QC,Québec,Protection fees,Coût de protection du territoire,0,a,0,a,Quebec
2008,2008,QC,Québec,Reforestation levies,Droits de reboisement,0,a,0,a,Quebec
2008,2008,QC,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Quebec
2009,2009,QC,Québec,Stumpage charges,Droits de coupe,-47457000,a,-47457000,a,Quebec
2009,2009,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",565000,a,565000,a,Quebec
2009,2009,QC,Québec,Sales and rentals,Ventes et locations,15000,a,15000,a,Quebec
2009,2009,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),616000,a,616000,a,Quebec
2009,2009,QC,Québec,Reforestation levies,Droits de reboisement,0,a,0,a,Quebec
2009,2009,QC,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Quebec
2009,2009,QC,Québec,Rent charges,Frais de location,0,a,0,a,Quebec
2009,2009,QC,Québec,Protection fees,Coût de protection du territoire,0,a,0,a,Quebec
2010,2010,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",547000,a,547000,a,Quebec
2010,2010,QC,Québec,Sales and rentals,Ventes et locations,44000,a,44000,a,Quebec
2010,2010,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),610000,a,610000,a,Quebec
2010,2010,QC,Québec,Protection fees,Coût de protection du territoire,0,a,0,a,Quebec
2010,2010,QC,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Quebec
2010,2010,QC,Québec,Rent charges,Frais de location,0,a,0,a,Quebec
2010,2010,QC,Québec,Stumpage charges,Droits de coupe,-36085000,a,-36085000,a,Quebec
2010,2010,QC,Québec,Reforestation levies,Droits de reboisement,0,a,0,a,Quebec
2011,2011,QC,Québec,Stumpage charges,Droits de coupe,-22494000,r,-22494000,r,Quebec
2011,2011,QC,Québec,Rent charges,Frais de location,0,r,0,r,Quebec
2011,2011,QC,Québec,Area/holding charges,Droits de location ou de jouissance,0,r,0,r,Quebec
2011,2011,QC,Québec,Reforestation levies,Droits de reboisement,0,r,0,r,Quebec
2011,2011,QC,Québec,Protection fees,Coût de protection du territoire,0,r,0,r,Quebec
2011,2011,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),579000,r,579000,r,Quebec
2011,2011,QC,Québec,Sales and rentals,Ventes et locations,14000,r,14000,r,Quebec
2011,2011,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",631000,r,631000,r,Quebec
2012,2012,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",472000,p,472000,p,Quebec
2012,2012,QC,Québec,Sales and rentals,Ventes et locations,2000,p,2000,p,Quebec
2012,2012,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),628000,p,628000,p,Quebec
2012,2012,QC,Québec,Protection fees,Coût de protection du territoire,0,p,0,p,Quebec
2012,2012,QC,Québec,Reforestation levies,Droits de reboisement,0,p,0,p,Quebec
2012,2012,QC,Québec,Area/holding charges,Droits de location ou de jouissance,0,p,0,p,Quebec
2012,2012,QC,Québec,Rent charges,Frais de location,0,p,0,p,Quebec
2012,2012,QC,Québec,Stumpage charges,Droits de coupe,31848000,p,31848000,p,Quebec
2013,2013,QC,Québec,Stumpage charges,Droits de coupe,203332000,a,203332000,a,Quebec
2013,2013,QC,Québec,Rent charges,Frais de location,,u,,u,Quebec
2013,2013,QC,Québec,Area/holding charges,Droits de location ou de jouissance,19245000,a,19245000,a,Quebec
2013,2013,QC,Québec,Reforestation levies,Droits de reboisement,,u,,u,Quebec
2013,2013,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),612000,a,612000,a,Quebec
2013,2013,QC,Québec,Sales and rentals,Ventes et locations,378000,a,378000,a,Quebec
2013,2013,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",1101000,a,1101000,a,Quebec
2013,2013,QC,Québec,Protection fees,Coût de protection du territoire,10755000,a,10755000,a,Quebec
2014,2014,QC,Québec,Rent charges,Frais de location,,u,,u,Quebec
2014,2014,QC,Québec,Area/holding charges,Droits de location ou de jouissance,22153000,p,22153000,p,Quebec
2014,2014,QC,Québec,Reforestation levies,Droits de reboisement,,u,,u,Quebec
2014,2014,QC,Québec,Protection fees,Coût de protection du territoire,8264000,p,8264000,p,Quebec
2014,2014,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),634000,p,634000,p,Quebec
2014,2014,QC,Québec,Sales and rentals,Ventes et locations,1138000,p,1138000,p,Quebec
2014,2014,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",1476000,p,1476000,p,Quebec
2014,2014,QC,Québec,Stumpage charges,Droits de coupe,241597000,p,241597000,p,Quebec
2015,2015,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",1476000,e,1476000,e,Quebec
2015,2015,QC,Québec,Sales and rentals,Ventes et locations,1138000,e,1138000,e,Quebec
2015,2015,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),634000,e,634000,e,Quebec
2015,2015,QC,Québec,Protection fees,Coût de protection du territoire,8264000,e,8264000,e,Quebec
2015,2015,QC,Québec,Area/holding charges,Droits de location ou de jouissance,22153000,e,22153000,e,Quebec
2015,2015,QC,Québec,Rent charges,Frais de location,,u,,u,Quebec
2015,2015,QC,Québec,Stumpage charges,Droits de coupe,241597000,e,241597000,e,Quebec
2015,2015,QC,Québec,Reforestation levies,Droits de reboisement,,u,,u,Quebec
2016,2016,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",1476000,e,1476000,e,Quebec
2016,2016,QC,Québec,Sales and rentals,Ventes et locations,1138000,e,1138000,e,Quebec
2016,2016,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),634000,e,634000,e,Quebec
2016,2016,QC,Québec,Protection fees,Coût de protection du territoire,8264000,e,8264000,e,Quebec
2016,2016,QC,Québec,Reforestation levies,Droits de reboisement,,u,,u,Quebec
2016,2016,QC,Québec,Area/holding charges,Droits de location ou de jouissance,22153000,e,22153000,e,Quebec
2016,2016,QC,Québec,Rent charges,Frais de location,,u,,u,Quebec
2016,2016,QC,Québec,Stumpage charges,Droits de coupe,241597000,e,241597000,e,Quebec
2017,2017,QC,Québec,Stumpage charges,Droits de coupe,241597000,e,241597000,e,Quebec
2017,2017,QC,Québec,Rent charges,Frais de location,,u,,u,Quebec
2017,2017,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",1476000,e,1476000,e,Quebec
2017,2017,QC,Québec,Sales and rentals,Ventes et locations,1138000,e,1138000,e,Quebec
2017,2017,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),634000,e,634000,e,Quebec
2017,2017,QC,Québec,Protection fees,Coût de protection du territoire,8264000,e,8264000,e,Quebec
2017,2017,QC,Québec,Reforestation levies,Droits de reboisement,,u,,u,Quebec
2017,2017,QC,Québec,Area/holding charges,Droits de location ou de jouissance,22153000,e,22153000,e,Quebec
2018,2018,QC,Québec,Stumpage charges,Droits de coupe,241597000,E,241597000,E,Quebec
2018,2018,QC,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",1476000,E,1476000,E,Quebec
2018,2018,QC,Québec,Sales and rentals,Ventes et locations,1138000,E,1138000,E,Quebec
2018,2018,QC,Québec,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),634000,E,634000,E,Quebec
2018,2018,QC,Québec,Reforestation levies,Droits de reboisement,,u,,u,Quebec
2018,2018,QC,Québec,Area/holding charges,Droits de location ou de jouissance,22153000,E,22153000,E,Quebec
2018,2018,QC,Québec,Rent charges,Frais de location,,u,,u,Quebec
2018,2018,QC,Québec,Protection fees,Coût de protection du territoire,8264000,E,8264000,E,Quebec
1990,1990,ON,Ontario,Stumpage charges,Droits de coupe,67493000,a,67493000,a,Ontario
1990,1990,ON,Ontario,Rent charges,Frais de location,0,a,0,a,Ontario
1990,1990,ON,Ontario,Area/holding charges,Droits de location ou de jouissance,10095000,a,10095000,a,Ontario
1990,1990,ON,Ontario,Reforestation levies,Droits de reboisement,0,a,0,a,Ontario
1990,1990,ON,Ontario,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),1000,a,1000,a,Ontario
1990,1990,ON,Ontario,Sales and rentals,Ventes et locations,0,a,0,a,Ontario
1990,1990,ON,Ontario,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",258000,a,258000,a,Ontario
1990,1990,ON,Ontario,Protection fees,Coût de protection du territoire,0,a,0,a,Ontario
1991,1991,ON,Ontario,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",313000,a,313000,a,Ontario
1991,1991,ON,Ontario,Sales and rentals,Ventes et locations,0,a,0,a,Ontario
1991,1991,ON,Ontario,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),1000,a,1000,a,Ontario
1991,1991,ON,Ontario,Protection fees,Coût de protection du territoire,0,a,0,a,Ontario
1991,1991,ON,Ontario,Reforestation levies,Droits de reboisement,0,a,0,a,Ontario
1991,1991,ON,Ontario,Area/holding charges,Droits de location ou de jouissance,10304000,a,10304000,a,Ontario
1991,1991,ON,Ontario,Rent charges,Frais de location,0,a,0,a,Ontario
1991,1991,ON,Ontario,Stumpage charges,Droits de coupe,56131000,a,56131000,a,Ontario
1992,1992,ON,Ontario,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",198000,a,198000,a,Ontario
1992,1992,ON,Ontario,Sales and rentals,Ventes et locations,0,a,0,a,Ontario
1992,1992,ON,Ontario,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),1000,a,1000,a,Ontario
1992,1992,ON,Ontario,Protection fees,Coût de protection du territoire,0,a,0,a,Ontario
1992,1992,ON,Ontario,Reforestation levies,Droits de reboisement,0,a,0,a,Ontario
1992,1992,ON,Ontario,Area/holding charges,Droits de location ou de jouissance,10082000,a,10082000,a,Ontario
1992,1992,ON,Ontario,Rent charges,Frais de location,0,a,0,a,Ontario
1992,1992,ON,Ontario,Stumpage charges,Droits de coupe,59264000,a,59264000,a,Ontario
2013,2013,SK,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Saskatchewan
2013,2013,SK,Saskatchewan,Stumpage charges,Droits de coupe,2016196,a,2016196,a,Saskatchewan
2013,2013,SK,Saskatchewan,Rent charges,Frais de location,0,a,0,a,Saskatchewan
2014,2014,SK,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a,Saskatchewan
2014,2014,SK,Saskatchewan,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),7310,e,7310,e,Saskatchewan
2014,2014,SK,Saskatchewan,Sales and rentals,Ventes et locations,0,a,0,a,Saskatchewan
2014,2014,SK,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",58766,e,58766,e,Saskatchewan
2014,2014,SK,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Saskatchewan
2014,2014,SK,Saskatchewan,Rent charges,Frais de location,0,a,0,a,Saskatchewan
2014,2014,SK,Saskatchewan,Stumpage charges,Droits de coupe,2016196,e,2016196,e,Saskatchewan
2014,2014,SK,Saskatchewan,Reforestation levies,Droits de reboisement,1024771,e,1024771,e,Saskatchewan
2015,2015,SK,Saskatchewan,Reforestation levies,Droits de reboisement,5381858,a,5381858,a,Saskatchewan
2015,2015,SK,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Saskatchewan
2015,2015,SK,Saskatchewan,Rent charges,Frais de location,0,a,0,a,Saskatchewan
2015,2015,SK,Saskatchewan,Stumpage charges,Droits de coupe,4170660,a,4170660,a,Saskatchewan
2015,2015,SK,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a,Saskatchewan
2015,2015,SK,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",49726,a,49726,a,Saskatchewan
2015,2015,SK,Saskatchewan,Sales and rentals,Ventes et locations,0,a,0,a,Saskatchewan
2015,2015,SK,Saskatchewan,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),16350,a,16350,a,Saskatchewan
2016,2016,SK,Saskatchewan,Stumpage charges,Droits de coupe,3823183,a,3823183,a,Saskatchewan
2016,2016,SK,Saskatchewan,Rent charges,Frais de location,0,a,0,a,Saskatchewan
2016,2016,SK,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Saskatchewan
2016,2016,SK,Saskatchewan,Reforestation levies,Droits de reboisement,4753161,a,4753161,a,Saskatchewan
2016,2016,SK,Saskatchewan,Sales and rentals,Ventes et locations,0,a,0,a,Saskatchewan
2016,2016,SK,Saskatchewan,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),18685,a,18685,a,Saskatchewan
2016,2016,SK,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a,Saskatchewan
2016,2016,SK,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",192427,a,192427,a,Saskatchewan
2017,2017,SK,Saskatchewan,Stumpage charges,Droits de coupe,19266610,a,19266610,a,Saskatchewan
2017,2017,SK,Saskatchewan,Rent charges,Frais de location,0,a,0,a,Saskatchewan
2017,2017,SK,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Saskatchewan
2017,2017,SK,Saskatchewan,Reforestation levies,Droits de reboisement,5643724,a,5643724,a,Saskatchewan
2017,2017,SK,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a,Saskatchewan
2017,2017,SK,Saskatchewan,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),15716,a,15716,a,Saskatchewan
2017,2017,SK,Saskatchewan,Sales and rentals,Ventes et locations,0,a,0,a,Saskatchewan
2017,2017,SK,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",38577,a,38577,a,Saskatchewan
2018,2018,SK,Saskatchewan,Stumpage charges,Droits de coupe,13781364,a,13781364,a,Saskatchewan
2018,2018,SK,Saskatchewan,Rent charges,Frais de location,0,a,0,a,Saskatchewan
2018,2018,SK,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",141982,a,141982,a,Saskatchewan
2018,2018,SK,Saskatchewan,Sales and rentals,Ventes et locations,0,a,0,a,Saskatchewan
2018,2018,SK,Saskatchewan,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),16430,a,16430,a,Saskatchewan
2018,2018,SK,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a,Saskatchewan
2018,2018,SK,Saskatchewan,Reforestation levies,Droits de reboisement,5063712,a,5063712,a,Saskatchewan
2018,2018,SK,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Saskatchewan
2019,2019,SK,Saskatchewan,Stumpage charges,Droits de coupe,4110009,a,4110009,a,Saskatchewan
2019,2019,SK,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",106766,a,106766,a,Saskatchewan
2019,2019,SK,Saskatchewan,Sales and rentals,Ventes et locations,0,a,0,a,Saskatchewan
2019,2019,SK,Saskatchewan,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),17080,a,17080,a,Saskatchewan
2019,2019,SK,Saskatchewan,Reforestation levies,Droits de reboisement,5035796,a,5035796,a,Saskatchewan
2019,2019,SK,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Saskatchewan
2019,2019,SK,Saskatchewan,Rent charges,Frais de location,0,a,0,a,Saskatchewan
2019,2019,SK,Saskatchewan,Protection fees,Coût de protection du territoire,0,a,0,a,Saskatchewan
1990,1990,AB,Alberta,Stumpage charges,Droits de coupe,,u,,u,Alberta
1990,1990,AB,Alberta,Rent charges,Frais de location,,n,,n,Alberta
1990,1990,AB,Alberta,Area/holding charges,Droits de location ou de jouissance,,u,,u,Alberta
1990,1990,AB,Alberta,Reforestation levies,Droits de reboisement,,u,,u,Alberta
1990,1990,AB,Alberta,Protection fees,Coût de protection du territoire,,n,,n,Alberta
1990,1990,AB,Alberta,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),,u,,u,Alberta
1990,1990,AB,Alberta,Sales and rentals,Ventes et locations,,u,,u,Alberta
2003,2003,MB,Manitoba,Reforestation levies,Droits de reboisement,1967000,e,1967000,e,Manitoba
2003,2003,MB,Manitoba,Rent charges,Frais de location,0,e,0,e,Manitoba
2003,2003,MB,Manitoba,Stumpage charges,Droits de coupe,4987000,e,4987000,e,Manitoba
2003,2003,MB,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e,Manitoba
2003,2003,MB,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,e,0,e,Manitoba
2004,2004,MB,Manitoba,Stumpage charges,Droits de coupe,4987000,e,4987000,e,Manitoba
2004,2004,MB,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,e,0,e,Manitoba
2004,2004,MB,Manitoba,Reforestation levies,Droits de reboisement,1967000,e,1967000,e,Manitoba
2004,2004,MB,Manitoba,Protection fees,Coût de protection du territoire,395000,e,395000,e,Manitoba
2004,2004,MB,Manitoba,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),13000,e,13000,e,Manitoba
2004,2004,MB,Manitoba,Sales and rentals,Ventes et locations,218000,e,218000,e,Manitoba
2004,2004,MB,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e,Manitoba
2004,2004,MB,Manitoba,Rent charges,Frais de location,0,e,0,e,Manitoba
2005,2005,MB,Manitoba,Stumpage charges,Droits de coupe,5404000,a,5404000,a,Manitoba
2005,2005,MB,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Manitoba
2005,2005,MB,Manitoba,Sales and rentals,Ventes et locations,0,a,0,a,Manitoba
2005,2005,MB,Manitoba,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),209000,a,209000,a,Manitoba
2005,2005,MB,Manitoba,Protection fees,Coût de protection du territoire,368000,a,368000,a,Manitoba
2005,2005,MB,Manitoba,Rent charges,Frais de location,0,a,0,a,Manitoba
2005,2005,MB,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Manitoba
2005,2005,MB,Manitoba,Reforestation levies,Droits de reboisement,2596000,a,2596000,a,Manitoba
2006,2006,MB,Manitoba,Stumpage charges,Droits de coupe,4434000,a,4434000,a,Manitoba
2006,2006,MB,Manitoba,Rent charges,Frais de location,0,a,0,a,Manitoba
2006,2006,MB,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Manitoba
2006,2006,MB,Manitoba,Reforestation levies,Droits de reboisement,3287000,a,3287000,a,Manitoba
2006,2006,MB,Manitoba,Protection fees,Coût de protection du territoire,337000,a,337000,a,Manitoba
2006,2006,MB,Manitoba,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),25000,a,25000,a,Manitoba
2006,2006,MB,Manitoba,Sales and rentals,Ventes et locations,195000,a,195000,a,Manitoba
2006,2006,MB,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Manitoba
2007,2007,MB,Manitoba,Reforestation levies,Droits de reboisement,3287000,e,3287000,e,Manitoba
2007,2007,MB,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,e,0,e,Manitoba
2007,2007,MB,Manitoba,Rent charges,Frais de location,0,e,0,e,Manitoba
2007,2007,MB,Manitoba,Stumpage charges,Droits de coupe,4434000,e,4434000,e,Manitoba
2007,2007,MB,Manitoba,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),25000,e,25000,e,Manitoba
2007,2007,MB,Manitoba,Sales and rentals,Ventes et locations,195000,e,195000,e,Manitoba
2007,2007,MB,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,e,0,e,Manitoba
2007,2007,MB,Manitoba,Protection fees,Coût de protection du territoire,337000,e,337000,e,Manitoba
2008,2008,MB,Manitoba,Reforestation levies,Droits de reboisement,1687000,a,1687000,a,Manitoba
2008,2008,MB,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Manitoba
2008,2008,MB,Manitoba,Rent charges,Frais de location,0,a,0,a,Manitoba
2008,2008,MB,Manitoba,Stumpage charges,Droits de coupe,4504000,a,4504000,a,Manitoba
2008,2008,MB,Manitoba,Protection fees,Coût de protection du territoire,342000,a,342000,a,Manitoba
2008,2008,MB,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",3000,a,3000,a,Manitoba
2008,2008,MB,Manitoba,Sales and rentals,Ventes et locations,263000,a,263000,a,Manitoba
2008,2008,MB,Manitoba,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),23000,a,23000,a,Manitoba
2009,2009,MB,Manitoba,Stumpage charges,Droits de coupe,2958000,a,2958000,a,Manitoba
2009,2009,MB,Manitoba,Rent charges,Frais de location,0,a,0,a,Manitoba
2009,2009,MB,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Manitoba
2009,2009,MB,Manitoba,Reforestation levies,Droits de reboisement,1470000,a,1470000,a,Manitoba
2009,2009,MB,Manitoba,Sales and rentals,Ventes et locations,210000,a,210000,a,Manitoba
2009,2009,MB,Manitoba,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),17000,a,17000,a,Manitoba
2009,2009,MB,Manitoba,Protection fees,Coût de protection du territoire,282000,a,282000,a,Manitoba
2009,2009,MB,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",1000,a,1000,a,Manitoba
2010,2010,MB,Manitoba,Reforestation levies,Droits de reboisement,1283964,a,1283964,a,Manitoba
2010,2010,MB,Manitoba,Protection fees,Coût de protection du territoire,208364,a,208364,a,Manitoba
2010,2010,MB,Manitoba,Permit and licence fees (export fees),Permis et frais de tenure (frais d'exportation),27999,a,27999,a,Manitoba
2010,2010,MB,Manitoba,Sales and rentals,Ventes et locations,234896,a,234896,a,Manitoba
2010,2010,MB,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a,Manitoba
2010,2010,MB,Manitoba,Rent charges,Frais de location,0,a,0,a,Manitoba
2010,2010,MB,Manitoba,Stumpage charges,Droits de coupe,2600398,a,2600398,a,Manitoba
2010,2010,MB,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a,Manitoba
2011,2011,MB,Manitoba,Stumpage charges,Droits de coupe,2487000,a,2487000,a,Manitoba
2011,2011,MB,Manitoba,Rent charges,Frais de location,,n,,n,Manitoba
2011,2011,MB,Manitoba,Area/holding charges,Droits de location ou de jouissance,,n,,n,Manitoba
2011,2011,MB,Manitoba,Reforestation levies,Droits de reboisement,2548000,a,2548000,a,Manitoba
